run,code,surface,s_over_arc,x_over_axial_chord,T_norm,T_wall_K,h_norm,h_W_m2K,source,report_page,qc_status,notes,model,cfd_wall_temperature_K,cfd_htc_W_m2K,wall_temperature_error_K,htc_error_W_m2K,htc_uncertainty_percent,htc_inside_experimental_interval
145,4512,suction,0.8231,0.8907,0.8294,672.643,0.6125,695.188,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,673.6732200531658,641.9987012692977,1.030220053165749,-53.18929873070226,10.9,True
145,4512,suction,0.844,0.9049,0.8371,678.888,0.7695,873.382,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,680.7159861774859,609.6560968103554,1.8279861774858546,-263.72590318964455,10.9,False
145,4512,suction,0.8662,0.9196,0.8284,671.832,0.6555,743.992,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,677.0369370582838,700.8913044453301,5.204937058283804,-43.10069555466987,15.8,True
145,4512,pressure,0.0001,0.0,0.7944,644.258,0.6044,685.994,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,627.6459525,647.2019926366775,-16.612047500000017,-38.79200736332257,6.8,True
145,4512,pressure,0.0222,0.0051,0.7914,641.825,0.5646,640.821,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,624.8310490828203,638.3993757679511,-16.993950917179745,-2.4216242320488846,6.8,True
145,4512,pressure,0.0457,0.0211,0.787,638.257,0.6391,725.378,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,618.1790453058355,608.0638429302232,-20.07795469416442,-117.3141570697768,6.8,False
145,4512,pressure,0.0681,0.0454,0.7751,628.606,0.489,555.015,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,607.8305332863418,528.9206875405363,-20.775466713658147,-26.09431245946371,6.8,True
145,4512,pressure,0.09,0.0757,0.7628,618.631,0.4036,458.086,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,594.057708584014,384.54096171826103,-24.573291415985977,-73.54503828173898,6.8,False
145,4512,pressure,0.1135,0.109,0.7544,611.818,0.4127,468.415,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,582.375010092838,340.0341459010772,-29.442989907161973,-128.38085409892284,6.8,False
145,4512,pressure,0.1361,0.1405,0.7493,607.682,0.3932,446.282,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,574.827998496758,328.02190273889283,-32.85400150324199,-118.26009726110715,6.8,False
145,4512,pressure,0.1585,0.1711,0.7464,605.33,0.3838,435.613,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,569.1073530888856,311.1693534834412,-36.22264691111445,-124.44364651655877,6.8,False
145,4512,pressure,0.1812,0.2016,0.7448,604.033,0.4002,454.227,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,564.1952191629687,297.96448623748245,-39.837780837031346,-156.26251376251753,6.3,False
145,4512,pressure,0.2045,0.2323,0.7428,602.411,0.3757,426.42,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,560.0186243920065,289.264788924179,-42.39237560799347,-137.155211075821,6.3,False
145,4512,pressure,0.2327,0.2685,0.7419,601.681,0.4014,455.589,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,556.0213281446408,281.44955004653656,-45.65967185535919,-174.13944995346344,6.6,False
145,4512,pressure,0.2617,0.3047,0.7395,599.735,0.3886,441.061,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,552.6812592228155,275.2063895363397,-47.053740777184544,-165.85461046366026,6.6,False
145,4512,pressure,0.2902,0.3394,0.7382,598.68,0.3948,448.098,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,550.3381297535796,270.9457439223298,-48.3418702464204,-177.1522560776702,6.6,False
145,4512,pressure,0.3193,0.3738,0.7383,598.761,0.4037,458.2,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,549.6835320523511,265.24376382374606,-49.07746794764887,-192.95623617625392,6.6,False
145,4512,pressure,0.3479,0.4066,0.7388,599.167,0.427,484.645,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,550.0525803225054,261.63400177434215,-49.11441967749465,-223.01099822565783,7.3,False
145,4512,pressure,0.3766,0.4385,0.7386,599.005,0.4389,498.152,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,550.3650114165255,261.0371122894523,-48.63998858347452,-237.1148877105477,7.3,False
145,4512,pressure,0.4055,0.4697,0.7412,601.113,0.4657,528.57,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,553.1849468792702,252.21702984395674,-47.92805312072983,-276.3529701560433,7.3,False
145,4512,pressure,0.4343,0.5,0.7488,607.277,0.5132,582.482,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,560.7238147799309,235.5607301956001,-46.55318522006917,-346.9212698043999,7.3,False
145,4512,pressure,0.4906,0.5567,0.754,611.494,0.5334,605.409,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,567.7414199407995,250.38542275565368,-43.75258005920057,-355.0235772443463,8.9,False
145,4512,pressure,0.5194,0.5845,0.7579,614.657,0.5692,646.042,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,569.2097555599986,249.68654519066808,-45.44724444000144,-396.35545480933195,8.9,False
145,4512,pressure,0.5476,0.611,0.7658,621.064,0.5661,642.524,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,576.7795520203117,231.08886692877402,-44.28444797968825,-411.435133071226,8.9,False
145,4512,pressure,0.5765,0.6374,0.7674,622.361,0.6219,705.856,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,578.9838228516577,252.79649118997511,-43.3771771483423,-453.0595088100249,13.3,False
145,4512,pressure,0.6037,0.6616,0.7592,615.711,0.6558,744.333,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,571.1794349421278,299.5520787741963,-44.53156505787217,-444.7809212258037,13.3,False
145,4512,pressure,0.6337,0.6876,0.7677,622.605,0.641,727.535,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,573.6757716686038,258.2885364819017,-48.92922833139619,-469.24646351809827,13.3,False
145,4512,pressure,0.6627,0.7121,0.7902,640.852,0.6422,728.897,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,593.9671685006093,177.8480241918096,-46.88483149939066,-551.0489758081904,11.6,False
145,4512,pressure,0.6918,0.736,0.7978,647.016,0.6577,746.489,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,604.25043250591,186.46000755957817,-42.765567494089964,-560.0289924404219,11.6,False
145,4512,pressure,0.7194,0.7582,0.788,639.068,0.5628,638.778,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,600.2557351644721,250.24288280796307,-38.81226483552791,-388.535117192037,11.6,False
145,4512,pressure,0.7485,0.781,0.8053,653.098,0.6596,748.646,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,608.1509246856699,172.90780597050923,-44.94707531433005,-575.7381940294907,11.6,False
145,4512,pressure,0.7777,0.8034,0.8278,671.346,0.6379,724.017,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,628.9378849134577,83.01475221442168,-42.40811508654235,-641.0022477855783,11.6,False
145,4512,pressure,0.8341,0.8451,0.8212,665.993,0.7131,809.368,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,631.1495760575011,194.57661225203367,-34.84342394249893,-614.7913877479664,20.1,False
145,4512,pressure,0.8627,0.8656,0.8385,680.024,0.5425,615.738,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,642.8223405846394,58.56537243254968,-37.20165941536061,-557.1726275674504,20.1,False
145,4512,suction,0.0184,0.0059,0.794,643.934,0.5799,658.186,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,627.4867521075275,620.24043562943,-16.447247892472433,-37.94556437057008,6.8,True
145,4512,suction,0.036,0.0213,0.7926,642.799,0.5722,649.447,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,624.7184738364056,540.1848433034364,-18.080526163594413,-109.26215669656358,6.8,False
145,4512,suction,0.0534,0.0395,0.7926,642.799,0.5606,636.281,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,623.9079067510154,526.9897795561506,-18.89109324898459,-109.2912204438494,6.8,False
145,4512,suction,0.0878,0.0835,0.7973,646.61,0.5665,642.978,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,626.1007326409562,542.2025751481207,-20.50926735904386,-100.77542485187928,6.7,False
145,4512,suction,0.1057,0.1125,0.7996,648.476,0.5696,646.496,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,626.9691470432975,544.0736008490364,-21.50685295670246,-102.42239915096354,6.7,False
145,4512,suction,0.1237,0.1463,0.7992,648.151,0.5172,587.022,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,626.6207052367777,539.6228993799499,-21.530294763222287,-47.39910062005015,6.7,False
145,4512,suction,0.1412,0.1831,0.7997,648.557,0.5156,585.206,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,624.6899600390569,521.4525979584987,-23.86703996094309,-63.75340204150132,6.7,False
145,4512,suction,0.1592,0.2233,0.7992,648.151,0.4865,552.178,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,621.1529004360431,499.11906526325885,-26.998099563956885,-53.05893473674115,6.7,False
145,4512,suction,0.1765,0.2626,0.8001,648.881,0.5163,586.0,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,616.2826669085875,465.81465077092474,-32.59833309141243,-120.18534922907526,6.7,False
145,4512,suction,0.1939,0.301,0.8033,651.476,0.6215,705.402,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,610.3628071236968,439.0813143123281,-41.113192876303174,-266.3206856876719,6.7,False
145,4512,suction,0.2116,0.3372,0.8064,653.99,0.7236,821.286,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,603.8248437947922,410.4053713542447,-50.165156205207836,-410.8806286457552,6.7,False
145,4512,suction,0.2299,0.3714,0.8079,655.207,0.7511,852.498,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,597.030962929855,383.12045130818507,-58.17603707014496,-469.377548691815,6.7,False
145,4512,suction,0.2477,0.4012,0.808,655.288,0.7326,831.501,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,590.8275088604886,357.4703624272123,-64.46049113951142,-474.03063757278767,6.7,False
145,4512,suction,0.2652,0.4274,0.8089,656.018,0.7227,820.264,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,585.14086649973,325.6533445931786,-70.87713350027002,-494.6106554068214,6.7,False
145,4512,suction,0.2829,0.4512,0.8114,658.045,0.8087,917.874,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,579.9097641996937,305.2110606360356,-78.1352358003063,-612.6629393639644,6.7,False
145,4512,suction,0.3009,0.4732,0.8095,656.505,0.7622,865.097,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,574.6449123223929,280.32467109908896,-81.86008767760711,-584.772328900911,6.7,False
145,4512,suction,0.3184,0.4928,0.8087,655.856,0.7693,873.156,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,569.6818337421503,260.4529099094831,-86.17416625784972,-612.7030900905169,6.2,False
145,4512,suction,0.3356,0.5109,0.8075,654.883,0.7781,883.144,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,565.208757315403,246.733618693443,-89.67424268459706,-636.410381306557,6.2,False
145,4512,suction,0.3533,0.5284,0.8067,654.234,0.8073,916.286,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,561.4338034826947,240.66841740452963,-92.80019651730538,-675.6175825954704,6.2,False
145,4512,suction,0.3709,0.5452,0.8047,652.612,0.7371,836.608,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,558.465242186648,234.8356008884581,-94.146757813352,-601.7723991115419,6.2,False
145,4512,suction,0.3884,0.5613,0.8039,651.963,0.8248,936.148,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,556.3194405026153,228.10087945398334,-95.64355949738467,-708.0471205460167,6.2,False
145,4512,suction,0.4058,0.5769,0.8023,650.665,0.8514,966.339,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,555.1139480653236,221.66838356512037,-95.55105193467637,-744.6706164348797,6.5,False
145,4512,suction,0.4236,0.5923,0.7998,648.638,0.8529,968.042,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,555.4631467929122,223.94814161738063,-93.17485320708784,-744.0938583826194,6.5,False
145,4512,suction,0.4412,0.6072,0.7968,646.205,0.8332,945.682,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,558.1097526862391,235.14683159976548,-88.09524731376098,-710.5351684002345,6.5,False
145,4512,suction,0.4585,0.6216,0.7954,645.069,0.854,969.29,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,563.4822013156924,245.95010955511822,-81.58679868430761,-723.3398904448818,6.5,False
145,4512,suction,0.4758,0.6357,0.7925,642.717,0.8333,945.796,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,572.5952564034488,270.22098544983317,-70.12174359655114,-675.5750145501669,6.5,False
145,4512,suction,0.4936,0.65,0.7903,640.933,0.8519,966.906,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,589.7367381624222,531.5597466975779,-51.19626183757782,-435.34625330242204,7.1,False
145,4512,suction,0.5109,0.6636,0.7886,639.555,0.889,1009.015,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,608.3813821202465,1009.6922661876616,-31.173617879753465,0.6772661876616439,7.1,True
145,4512,suction,0.5285,0.6772,0.7868,638.095,0.8706,988.131,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,617.7249360328383,1041.4598588084257,-20.37006396716174,53.32885880842571,7.1,True
145,4512,suction,0.5673,0.7068,0.7897,640.447,0.8413,954.876,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,628.924275974906,1015.6706515153489,-11.522724025094021,60.79465151534896,7.1,True
145,4512,suction,0.5891,0.7232,0.7889,639.798,0.8669,983.932,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,630.8265692098768,1023.5130835463206,-8.971430790123236,39.58108354632054,8.6,True
145,4512,suction,0.6099,0.7387,0.786,637.446,0.8538,969.063,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,630.7197158029779,1031.865117124602,-6.726284197022096,62.80211712460198,8.6,True
145,4512,suction,0.631,0.7542,0.7884,639.392,0.8612,977.462,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,631.3378068432688,1022.6156585203813,-8.05419315673123,45.15365852038133,8.6,True
145,4512,suction,0.6527,0.7701,0.7915,641.906,0.8578,973.603,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,632.0541182655993,1015.2437239124691,-9.85188173440065,41.640723912469184,8.6,True
145,4512,suction,0.6736,0.7853,0.7882,639.23,0.9394,1066.219,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,629.4198915107387,1040.509535220459,-9.810108489261324,-25.709464779541122,11.9,True
145,4512,suction,0.6949,0.8006,0.7792,631.931,0.919,1043.065,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,624.8524713690753,1061.270951750154,-7.0785286309247795,18.205951750153872,11.9,True
145,4512,suction,0.7169,0.8164,0.7847,636.392,0.7537,855.45,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,627.0834883604,1006.8001672602534,-9.308511639600056,151.35016726025333,11.9,False
145,4512,suction,0.738,0.8315,0.8011,649.692,0.787,893.245,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,634.6273446653657,933.6389219485282,-15.064655334634267,40.393921948528146,11.9,True
145,4512,suction,0.7598,0.8468,0.8069,654.396,0.7605,863.167,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,637.9614055983017,922.8710364107541,-16.43459440169829,59.70403641075404,11.9,True
145,4512,suction,0.781,0.8617,0.8031,651.314,0.8896,1009.696,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,634.7394731631312,957.8640327648084,-16.574526836868813,-51.831967235191655,10.9,True
145,4512,suction,0.8016,0.876,0.8098,656.748,0.6763,767.6,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,638.1259190580503,892.9880406390055,-18.622080941949775,125.38804063900545,10.9,False
145,4512,suction,0.8231,0.8907,0.8294,672.643,0.6125,695.188,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,650.0065736860147,779.777132575868,-22.63642631398534,84.589132575868,10.9,False
145,4512,suction,0.844,0.9049,0.8371,678.888,0.7695,873.382,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,656.1943626125545,749.1846253119837,-22.693637387445506,-124.19737468801623,10.9,False
145,4512,suction,0.8662,0.9196,0.8284,671.832,0.6555,743.992,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,Transition SST,654.2732043779217,798.2333850416793,-17.558795622078264,54.24138504167934,15.8,True
